Country Name,Country Code,Series Name,Years,Values
Cyprus,CYP,Container port traffic (TEU: 20 foot equivalent units),2018,416502
Cyprus,CYP,Fixed broadband subscriptions (per 100 people),2018,35.8108
Cyprus,CYP,Mobile cellular subscriptions (per 100 people),2018,137.045
Cyprus,CYP,Electric power consumption (kWh per capita),2018,3857.60389443292
Cyprus,CYP,Secure Internet servers (per 1 million people),2018,5963.46844390303
Czechia,CZE,Fixed broadband subscriptions (per 100 people),2018,30.5513
Czechia,CZE,Mobile cellular subscriptions (per 100 people),2018,120.432
Czechia,CZE,Electric power consumption (kWh per capita),2018,6572.10472168767
Czechia,CZE,Secure Internet servers (per 1 million people),2018,42344.5953726121
Denmark,DNK,Container port traffic (TEU: 20 foot equivalent units),2018,833857
Denmark,DNK,Fixed broadband subscriptions (per 100 people),2018,43.7691
Denmark,DNK,Mobile cellular subscriptions (per 100 people),2018,124.55
Denmark,DNK,Electric power consumption (kWh per capita),2018,5783.24216433342
Denmark,DNK,Secure Internet servers (per 1 million people),2018,123154.440492982
Djibouti,DJI,Container port traffic (TEU: 20 foot equivalent units),2018,859000
Djibouti,DJI,Fixed broadband subscriptions (per 100 people),2018,2.37974
Djibouti,DJI,Mobile cellular subscriptions (per 100 people),2018,36.8545
Djibouti,DJI,Secure Internet servers (per 1 million people),2018,33.5857864951552
Dominica,DMA,Container port traffic (TEU: 20 foot equivalent units),2018,7393
Dominica,DMA,Fixed broadband subscriptions (per 100 people),2018,16.8891
Dominica,DMA,Mobile cellular subscriptions (per 100 people),2018,112.682
Dominica,DMA,Secure Internet servers (per 1 million people),2018,6967.46560272245
Dominican Republic,DOM,Container port traffic (TEU: 20 foot equivalent units),2018,1906487
Dominican Republic,DOM,Fixed broadband subscriptions (per 100 people),2018,7.98202
Dominican Republic,DOM,Mobile cellular subscriptions (per 100 people),2018,82.8937
Dominican Republic,DOM,Electric power consumption (kWh per capita),2018,1586.15432515496
Dominican Republic,DOM,Secure Internet servers (per 1 million people),2018,119.921502890034
Ecuador,ECU,Container port traffic (TEU: 20 foot equivalent units),2018,2212486
Ecuador,ECU,Fixed broadband subscriptions (per 100 people),2018,11.4584
Ecuador,ECU,Mobile cellular subscriptions (per 100 people),2018,92.5118
Ecuador,ECU,Electric power consumption (kWh per capita),2018,1484.555572063
Ecuador,ECU,Secure Internet servers (per 1 million people),2018,266.165429497922
"Egypt, Arab Rep.",EGY,Container port traffic (TEU: 20 foot equivalent units),2018,6701763
"Egypt, Arab Rep.",EGY,Fixed broadband subscriptions (per 100 people),2018,6.26825
"Egypt, Arab Rep.",EGY,Mobile cellular subscriptions (per 100 people),2018,88.7421
"Egypt, Arab Rep.",EGY,Electric power consumption (kWh per capita),2018,1557.3593763197
"Egypt, Arab Rep.",EGY,Secure Internet servers (per 1 million people),2018,32.7018501355584
El Salvador,SLV,Container port traffic (TEU: 20 foot equivalent units),2018,230989
El Salvador,SLV,Fixed broadband subscriptions (per 100 people),2018,7.91447
